10999046.12|3433109114.96|11.80|3.30
13983465.50|4633164125.00|17.20|3.40
14143914.71|4648744989.14|25.00|3.40
12985796.45|4590781434.36|16.80|3.50
12664409.88|4582097177.91|18.20|3.60
12535970.46|4610512223.52|18.40|3.60
12215223.39|4593853159.99|17.00|3.70
12027923.14|4604087335.04|18.00|3.80
11937122.18|4603737458.42|17.50|3.80
11809777.83|4616372581.69|17.50|3.90
12135578.45|4599731279.95|18.40|4.00
12020467.72|4613284327.24|18.10|4.00
11701231.42|4617521380.12|19.60|4.10
11537214.67|4607531042.22|19.70|4.20
11413365.10|4596919227.10|17.40|4.20
11488114.35|4612514081.15|18.70|4.30
11615554.20|4610957849.08|21.90|4.40
11458802.33|4606829331.71|16.80|4.40
11303173.77|4610181028.51|20.40|4.50
11248042.22|4635478209.97|18.10|4.60
11154427.66|4562698849.71|18.50|4.60
10877076.22|4563206235.52|18.10|4.70
11209150.03|4586005261.35|17.40|4.80
10953139.89|4608689744.10|18.60|4.80
11140714.06|4531792098.60|18.40|4.90
10757794.13|4545307702.42|19.70|5.00
10623387.64|4541277516.14|18.90|5.00
10439265.38|4531627502.81|17.30|5.10
10432715.74|4462267831.93|18.10|5.20
10734911.13|4464283546.98|19.20|5.20
10782680.66|4396827879.77|18.20|5.30
10694464.71|4396613512.13|17.40|5.40
10465584.50|4470430315.63|17.70|5.40
10620001.00|4488200187.67|20.30|5.50
10664977.72|4497460603.65|19.70|5.50
10592867.43|4464592447.45|18.20|5.60
10704549.94|4417226705.48|18.90|5.70
10548884.98|4448916177.18|18.40|5.70
10601677.05|4528378673.49|17.80|5.80
10664275.66|4493859401.04|19.00|5.90
10636405.38|4450410974.79|18.20|5.90
10643404.61|4465019683.79|19.70|6.00
10927530.66|4448992675.32|18.90|6.10
10823203.76|4462490498.39|18.60|6.10
10839581.04|4454685416.29|18.90|6.20
10777408.02|4539225978.44|19.30|6.30
10480118.44|4461527176.32|20.00|6.30
10296301.32|4455601340.57|15.70|6.40
10387123.52|4534056138.15|20.10|6.40
10441149.15|4456742369.43|17.90|6.50
10246914.34|4400205723.64|18.70|6.60
10362891.68|4471195424.65|18.40|6.60
10527515.48|4465343897.71|18.80|6.70
10465220.42|4472646248.07|17.20|6.80
10462480.20|4467211726.01|19.40|6.80
10642357.99|4453936965.11|19.50|6.90
10328534.96|4408702999.74|20.40|7.00
10215095.13|4458344726.01|18.30|7.00
10244913.43|4501949007.84|18.40|7.10
10512227.45|4434827444.07|19.90|7.20
10375314.25|4463311747.37|17.80|7.20
10709051.04|4392495767.58|18.10|7.30
10586073.11|4464977282.79|18.90|7.30
10482291.68|4509740504.43|18.70|7.40
10537182.35|4469048705.87|18.40|7.50
10481599.07|4440137019.40|18.50|7.50
10499191.54|4492257131.38|17.10|7.60
10448665.73|4414779863.41|18.40|7.70
10354713.98|4464611720.14|17.90|7.70
10345805.35|4465002869.71|19.20|7.80
10308920.54|4460156555.99|18.70|7.90
10370346.68|4463417684.77|18.10|7.90
10366055.92|4463972830.77|18.40|8.00
10119169.37|4472077669.36|18.70|8.00
10252685.44|4454575591.98|17.80|8.10
10173380.62|4474099058.93|16.50|8.20
10189787.37|4461520053.27|20.60|8.20
