9871974.22|3555330192.86|11.10|3.30
13368639.30|4538807261.11|15.80|3.40
12919684.97|4635302865.38|15.80|3.40
12953791.36|4606902364.02|16.50|3.50
12540406.96|4612445451.42|16.70|3.50
12199375.60|4592343697.62|15.10|3.60
12486288.01|4619834846.04|15.00|3.70
12277379.18|4582041335.46|15.60|3.70
12226142.81|4600285368.55|18.40|3.80
12306200.40|4660026048.22|18.10|3.90
12094970.12|4643410333.98|18.40|3.90
11984991.33|4561121427.78|19.40|4.00
11638421.79|4599720677.27|18.20|4.10
11801538.97|4578181825.71|19.20|4.10
12093725.24|4460602626.91|19.50|4.20
12406829.76|4394463220.68|19.80|4.30
12664230.05|4480120540.43|19.80|4.30
12349221.43|4276371791.29|17.90|4.40
12673041.64|4451168626.83|19.50|4.40
12304225.66|4375013399.83|19.50|4.50
12660841.57|4483091857.47|19.40|4.60
12078390.63|4304883576.19|19.10|4.60
12388514.29|4383231201.48|17.40|4.70
12361118.43|4350639402.30|19.30|4.80
12356372.24|4405387835.36|19.10|4.80
12497739.42|4372021641.98|19.40|4.90
13254305.53|4311638766.97|19.60|4.90
13689023.42|4460987059.74|20.00|5.00
12971536.49|4365817953.26|19.30|5.10
12438042.19|4387158566.40|18.90|5.10
12661388.52|4388011315.66|18.90|5.20
12812852.97|4309636965.04|20.00|5.30
12458358.60|4427893929.75|18.50|5.30
12307274.47|4396440915.53|19.80|5.40
11998889.35|4433005165.22|20.20|5.40
12468565.22|4416408322.15|18.10|5.50
12380744.95|4420187505.05|19.60|5.60
12336527.72|4398473538.81|20.00|5.60
12750043.18|4430808501.27|17.90|5.70
12749831.66|4408271892.79|19.40|5.80
12846302.34|4446324044.40|19.50|5.80
12612565.05|4396498787.11|18.50|5.90
12609064.69|4419048314.94|19.40|5.90
12375031.14|4423020271.96|16.50|6.00
12520737.65|4394466922.07|18.80|6.10
12544744.96|4397128661.12|17.60|6.10
12679711.89|4401491016.61|18.10|6.20
12602138.61|4454556774.23|20.50|6.30
12564510.78|4330178574.78|25.60|6.30
11960116.16|4485622687.23|20.50|6.40
11622496.21|4577915933.39|19.00|6.50
11967357.53|4541204098.12|18.30|6.50
11859612.09|4491531526.79|20.10|6.60
11604476.28|4472073746.81|17.30|6.60
11627364.04|4502120721.10|19.30|6.70
11657577.49|4490805512.39|19.30|6.80
11753435.97|4472881817.21|18.10|6.80
11652225.36|4473217844.19|19.20|6.90
11852204.46|4536636938.99|19.20|7.00
11838466.67|4512142552.91|18.00|7.00
11855490.09|4498839159.42|18.90|7.10
11675044.36|4486306409.77|20.00|7.20
11568631.89|4479587144.76|18.80|7.20
11724767.12|4492587771.73|18.70|7.30
