0.00|0.00|25.00|1.10
0.00|0.00|30.50|1.10
0.00|0.00|29.50|1.10
0.00|0.00|1.90|1.10
0.00|0.00|36.10|1.10
0.00|0.00|2.50|1.10
0.00|0.00|1.20|1.10
0.00|0.00|39.90|1.10
0.00|0.00|30.50|1.10
0.00|0.00|23.40|1.10
0.00|0.00|1.60|1.10
0.00|0.00|0.80|1.10
0.00|0.00|16.10|1.10
0.00|0.00|8.00|1.10
0.00|0.00|3.30|1.10
0.00|0.00|51.80|1.10
0.00|0.00|6.20|1.10
0.00|0.00|5.20|1.10
0.00|0.00|3.70|1.10
0.00|0.00|7.20|1.10
0.00|0.00|7.00|1.10
0.00|0.00|29.10|1.10
0.00|0.00|15.80|1.10
0.00|0.00|53.40|1.10
0.00|0.00|29.20|1.10
0.00|0.00|37.50|1.20
0.00|0.00|16.80|1.20
0.00|0.00|23.40|1.20
0.00|0.00|34.00|1.20
0.00|0.00|74.80|1.20
0.00|0.00|62.10|1.20
0.00|0.00|9.40|1.20
0.00|0.00|32.10|1.20
0.00|0.00|36.80|1.20
9226.56|14401.96|24.20|1.20
0.00|0.00|99.60|1.20
0.00|0.00|81.60|1.20
0.00|0.00|13.80|1.20
0.00|0.00|11.50|1.20
11690.03|22397.70|42.90|1.20
4667.16|8942.12|78.60|1.20
0.00|0.00|80.50|1.20
0.00|0.00|21.40|1.20
0.00|0.00|60.80|1.20
0.00|0.00|85.60|1.20
0.00|0.00|72.70|1.30
6924.65|13267.41|91.60|1.30
6929.20|13276.12|89.00|1.30
0.00|0.00|70.50|1.30
0.00|0.00|15.40|1.30
0.00|0.00|25.80|1.30
0.00|0.00|7.40|1.30
0.00|0.00|7.60|1.30
0.00|0.00|9.00|1.30
2321.63|4448.16|18.50|1.30
2327.90|4460.17|53.10|1.30
0.00|0.00|64.10|1.30
0.00|0.00|96.00|1.30
0.00|0.00|54.00|1.30
0.00|0.00|88.40|1.30
0.00|0.00|84.50|1.30
0.00|0.00|33.90|1.40
0.00|0.00|9.00|1.40
0.00|0.00|8.60|1.40
4565.45|8747.25|28.30|1.40
0.00|0.00|22.50|1.40
0.00|0.00|75.20|1.40
0.00|0.00|57.40|1.40
0.00|0.00|40.80|1.40
2296.21|4399.46|90.90|1.40
0.00|0.00|80.90|1.40
0.00|0.00|59.10|1.40
0.00|0.00|12.00|1.40
0.00|0.00|35.60|1.40
0.00|0.00|10.90|1.40
0.00|0.00|10.80|1.40
0.00|0.00|52.60|1.40
0.00|0.00|94.80|1.40
0.00|0.00|88.10|1.40
0.00|0.00|36.00|1.40
2318.58|4442.31|12.00|1.50
0.00|0.00|9.30|1.50
9257.58|17737.20|30.10|1.50
6382.60|10352.27|33.70|1.50
0.00|0.00|68.10|1.50
0.00|0.00|72.00|1.50
0.00|0.00|36.10|1.50
0.00|0.00|34.50|1.50
0.00|0.00|86.10|1.50
0.00|0.00|91.70|1.50
0.00|0.00|73.10|1.50
0.00|0.00|56.40|1.50
0.00|0.00|29.90|1.50
0.00|0.00|73.50|1.50
2285.46|4378.87|52.90|1.50
11537.73|22105.90|14.70|1.50
0.00|0.00|40.00|1.50
0.00|0.00|73.40|1.60
2280.63|4369.61|60.60|1.60
0.00|0.00|35.00|1.60
0.00|0.00|8.70|1.60
0.00|0.00|29.50|1.60
0.00|0.00|94.70|1.60
0.00|0.00|81.00|1.60
0.00|0.00|11.80|1.60
0.00|0.00|6.30|1.60
4621.29|8854.23|44.40|1.60
2274.12|4357.14|85.00|1.60
0.00|0.00|54.90|1.60
0.00|0.00|27.00|1.60
0.00|0.00|45.20|1.60
0.00|0.00|84.40|1.60
0.00|0.00|38.30|1.60
0.00|0.00|9.70|1.60
0.00|0.00|8.10|1.60
0.00|0.00|22.10|1.70
0.00|0.00|91.10|1.70
0.00|0.00|89.80|1.70
0.00|0.00|15.90|1.70
0.00|0.00|8.30|1.70
0.00|0.00|21.10|1.70
0.00|0.00|76.40|1.70
0.00|0.00|41.20|1.70
0.00|0.00|5.30|1.70
0.00|0.00|13.30|1.70
0.00|0.00|6.00|1.70
4589.14|8792.65|53.30|1.70
4534.34|8687.65|82.00|1.70
0.00|0.00|80.60|1.70
2241.71|4295.05|76.10|1.70
2292.34|4392.04|35.70|1.70
2287.98|4383.69|39.40|1.70
0.00|0.00|26.30|1.70
0.00|0.00|8.50|1.70
0.00|0.00|7.50|1.70
0.00|0.00|6.50|1.70
0.00|0.00|46.40|1.80
0.00|0.00|74.70|1.70
0.00|0.00|39.10|1.70
0.00|0.00|7.90|1.80
0.00|0.00|7.40|1.80
0.00|0.00|31.50|1.80
0.00|0.00|74.00|1.80
0.00|0.00|53.30|1.80
2282.11|4372.44|36.50|1.80
2254.87|4320.25|34.90|1.80
2276.36|4361.43|88.20|1.80
2210.09|4234.46|98.80|1.80
0.00|0.00|38.40|1.80
0.00|0.00|16.00|1.80
0.00|0.00|53.60|1.80
0.00|0.00|99.60|1.80
0.00|0.00|42.20|1.80
0.00|0.00|8.30|1.80
0.00|0.00|7.80|1.80
0.00|0.00|11.00|1.80
0.00|0.00|22.90|1.90
0.00|0.00|10.70|1.90
0.00|0.00|34.80|1.90
0.00|0.00|65.70|1.90
4477.36|8578.46|84.60|1.90
0.00|0.00|25.50|1.90
0.00|0.00|42.00|1.90
0.00|0.00|96.70|1.90
0.00|0.00|81.40|1.90
0.00|0.00|34.70|1.90
0.00|0.00|38.20|1.90
0.00|0.00|100.00|1.90
0.00|0.00|82.70|1.90
0.00|0.00|22.70|1.90
0.00|0.00|9.50|1.90
0.00|0.00|54.80|1.90
4463.38|8551.69|49.10|1.90
0.00|0.00|30.20|2.00
0.00|0.00|10.00|2.00
0.00|0.00|25.10|2.00
2278.47|4365.48|15.20|2.00
0.00|0.00|87.90|2.00
0.00|0.00|100.00|2.00
0.00|0.00|60.40|2.00
0.00|0.00|15.10|2.00
0.00|0.00|32.70|2.00
0.00|0.00|80.60|2.00
0.00|0.00|39.10|2.00
0.00|0.00|24.40|2.00
0.00|0.00|90.90|2.00
0.00|0.00|87.90|2.00
0.00|0.00|50.90|2.00
0.00|0.00|75.80|2.10
6695.85|12829.03|29.10|2.10
0.00|0.00|21.40|2.10
0.00|0.00|8.60|2.10
4555.78|8728.72|27.50|2.10
6726.41|12887.58|94.00|2.10
4515.86|8652.24|85.50|2.10
0.00|0.00|33.90|2.10
0.00|0.00|7.70|2.10
5930.21|5238.04|8.30|2.10
11228.04|21512.54|9.20|2.10
13738.32|26322.15|14.30|2.10
6728.80|12892.15|84.10|2.10
0.00|0.00|95.30|2.10
0.00|0.00|35.30|2.10
0.00|0.00|5.60|2.10
6845.26|13115.29|6.50|2.10
9187.50|17602.93|65.60|2.10
0.00|0.00|70.80|2.10
0.00|0.00|63.40|2.10
0.00|0.00|56.90|2.10
6841.13|13107.38|5.20|2.10
0.00|0.00|59.10|2.10
0.00|0.00|100.00|2.10
0.00|0.00|55.10|2.10
15278.85|22966.44|4.00|2.10
0.00|0.00|22.30|2.10
0.00|0.00|0.00|2.10
6897.06|13214.54|1.20|2.10
0.00|0.00|26.00|2.10
0.00|0.00|0.00|2.10
0.00|0.00|1.00|2.10
13761.99|26367.51|1.20|2.10
20704.26|39668.66|2.40|2.10
16129.41|30903.40|1.80|2.20
0.00|0.00|18.60|2.20
0.00|0.00|0.00|2.20
2296.85|4400.69|0.60|2.10
4584.25|8783.28|25.70|2.20
0.00|0.00|3.40|2.20
0.00|0.00|0.20|2.20
18338.90|16198.39|1.20|2.20
0.00|0.00|38.30|2.20
0.00|0.00|0.20|2.20
0.00|0.00|0.60|2.20
11466.59|21969.59|1.60|2.20
16119.36|35296.17|2.00|2.20
13391.16|21380.85|13.40|2.20
0.00|0.00|10.70|2.20
0.00|0.00|0.00|2.20
6864.59|17536.44|1.40|2.20
6767.30|8643.95|16.80|2.20
0.00|0.00|4.60|2.20
0.00|0.00|0.40|2.20
7700.89|13741.94|9.00|2.20
0.00|0.00|10.60|2.20
0.00|0.00|0.40|2.20
16055.36|30761.53|2.20|2.20
13778.26|26398.69|1.40|2.20
22922.64|43919.01|3.00|2.20
2297.32|4401.58|24.80|2.20
0.00|0.00|0.80|2.20
2291.03|4389.54|0.80|2.20
4536.90|8692.54|23.30|2.20
0.00|0.00|3.40|2.20
0.00|0.00|0.00|2.20
10698.72|14187.86|1.60|2.20
0.00|0.00|23.50|2.20
0.00|0.00|0.00|2.20
4573.52|8762.71|1.60|2.20
2296.54|4400.09|33.60|2.20
0.00|0.00|1.60|2.20
0.00|0.00|0.00|2.20
6881.19|13184.12|1.60|2.20
0.00|0.00|32.70|2.20
0.00|0.00|0.00|2.20
4574.36|8764.32|1.80|2.20
13759.21|26362.18|1.60|2.20
0.00|0.00|28.20|2.20
0.00|0.00|0.00|2.20
10639.21|14108.94|2.00|2.20
6848.99|13122.43|1.60|2.20
0.00|0.00|37.60|2.20
0.00|0.00|0.00|2.20
4556.76|8730.59|2.20|2.20
9140.80|21891.84|1.20|2.20
16060.31|30771.01|1.80|2.20
6811.91|8700.93|16.70|2.20
0.00|0.00|23.30|2.20
0.00|0.00|0.60|2.20
11437.42|21913.71|1.80|2.20
2285.67|4379.27|17.50|2.20
0.00|0.00|1.00|2.20
2281.75|4371.76|0.60|2.20
4575.68|8766.85|21.80|2.20
0.00|0.00|7.40|2.20
0.00|0.00|0.20|2.20
15981.89|11755.91|2.40|2.20
6843.20|13111.33|9.50|2.20
0.00|0.00|10.10|2.20
0.00|0.00|0.40|2.20
6864.03|13151.24|1.60|2.20
0.00|0.00|23.90|2.20
0.00|0.00|0.00|2.20
4563.59|8743.69|2.20|2.20
18300.29|35062.75|2.00|2.20
23607.21|32654.40|2.60|2.20
2279.98|4368.37|31.70|2.20
0.00|0.00|1.60|2.20
0.00|0.00|0.80|2.20
6861.51|13146.42|7.80|2.20
0.00|0.00|22.90|2.20
0.00|0.00|0.00|2.20
6865.35|13153.77|2.00|2.20
0.00|0.00|16.10|2.20
0.00|0.00|0.00|2.20
6857.08|13137.93|1.80|2.20
22815.78|24869.01|2.20|2.20
18281.52|35026.79|1.60|2.20
13732.52|26311.05|2.00|2.20
0.00|0.00|24.50|2.20
0.00|0.00|0.20|2.20
11415.66|21872.01|2.00|2.20
4559.30|8735.46|17.20|2.20
0.00|0.00|3.90|2.20
0.00|0.00|0.60|2.20
6764.73|12961.00|15.20|2.20
0.00|0.00|9.40|2.20
0.00|0.00|0.20|2.20
16663.93|19415.77|2.60|2.20
2281.53|4371.34|17.40|2.20
796.49|530.99|0.40|2.20
4541.02|8700.45|1.00|2.20
9087.80|17411.91|1.20|2.20
0.00|0.00|22.80|2.20
0.00|0.00|0.00|2.20
6786.32|13002.35|2.50|2.20
24917.22|29031.99|2.40|2.20
6785.02|12999.88|11.20|2.20
0.00|0.00|7.00|2.20
0.00|0.00|0.20|2.20
11410.59|21862.31|2.40|2.20
15973.44|30604.58|2.40|2.20
0.00|0.00|33.30|2.20
0.00|0.00|0.00|2.20
0.00|0.00|1.00|2.20
6851.09|13126.45|1.60|2.20
0.00|0.00|29.20|2.20
0.00|0.00|0.00|2.20
6825.35|13077.15|1.40|2.20
0.00|0.00|26.60|2.20
0.00|0.00|0.00|2.20
6825.60|13077.62|2.60|2.20
11381.87|21807.27|1.60|2.20
0.00|0.00|34.70|2.20
0.00|0.00|0.20|2.20
18068.50|15959.55|2.60|2.20
18137.37|34750.58|2.40|2.20
4534.53|8688.00|17.30|2.20
0.00|0.00|6.70|2.20
0.00|0.00|0.60|2.20
9048.95|17337.49|1.60|2.20
4542.20|8702.71|16.90|2.20
0.00|0.00|10.80|2.20
0.00|0.00|0.20|2.20
23903.25|21113.28|2.40|2.20
2258.21|4326.65|25.90|2.20
0.00|0.00|1.40|2.20
4487.20|8597.32|1.80|2.20
2273.23|4355.44|28.10|2.20
0.00|0.00|0.80|2.20
0.00|0.00|0.80|2.20
15872.00|30410.21|2.00|2.20
15903.79|30471.12|2.60|2.20
15851.04|30370.07|2.00|2.20
2268.68|4346.71|34.90|2.20
0.00|0.00|1.80|2.20
0.00|0.00|1.00|2.20
6810.55|13048.78|13.50|2.20
0.00|0.00|15.60|2.20
13493.08|7266.96|1.40|2.20
4525.40|8670.51|17.90|2.20
0.00|0.00|6.70|2.20
0.00|0.00|0.80|2.20
13534.11|25930.90|3.10|2.20
13561.26|25982.92|2.00|2.20
0.00|0.00|31.20|2.20
0.00|0.00|0.20|2.20
0.00|0.00|1.00|2.20
6781.64|12993.40|8.60|2.20
0.00|0.00|13.40|2.20
0.00|0.00|0.60|2.20
6775.97|17310.03|1.60|2.20
11305.04|17328.07|1.60|2.20
0.00|0.00|19.60|2.20
0.00|0.00|0.40|2.20
27839.86|22256.69|2.20|2.20
15853.13|30374.06|2.40|2.20
4520.89|8661.87|18.70|2.20
0.00|0.00|4.00|2.20
0.00|0.00|1.00|2.20
6770.48|12972.02|4.70|2.20
1662.24|1403.67|22.60|2.20
0.00|0.00|0.80|2.20
18271.49|26542.14|2.40|2.20
5767.92|8651.88|14.00|2.20
0.00|0.00|19.80|2.20
0.00|0.00|0.20|2.20
6761.62|12955.03|2.00|2.20
28483.15|29807.06|2.80|2.20
0.00|0.00|27.00|2.20
0.00|0.00|0.20|2.20
2242.45|4296.46|1.20|2.20
4518.72|8657.72|24.40|2.20
0.00|0.00|10.40|2.20
0.00|0.00|0.80|2.20
22425.60|5889.55|2.00|2.20
3713.50|975.26|0.40|2.20
0.00|0.00|0.00|2.20
0.00|0.00|0.40|2.20
0.00|0.00|0.20|2.20
3749.95|984.84|0.00|2.20
0.00|0.00|0.40|2.20
0.00|0.00|0.20|2.20
0.00|0.00|0.00|2.20
3748.51|984.46|0.80|2.20
0.00|0.00|0.00|2.20
0.00|0.00|0.20|2.20
3752.68|985.55|0.40|2.20
0.00|0.00|0.20|2.20
0.00|0.00|0.20|2.20
0.00|0.00|0.40|2.20
0.00|0.00|0.00|2.20
0.00|0.00|0.00|2.20
3717.91|976.42|0.60|2.20
0.00|0.00|0.20|2.20
0.00|0.00|0.20|2.20
3749.21|984.64|0.20|2.20
0.00|0.00|0.20|2.20
0.00|0.00|0.40|2.20
3744.32|983.36|0.60|2.20
0.00|0.00|0.40|2.20
0.00|0.00|0.00|2.20
1696.66|0.00|0.20|2.20
0.00|1435.25|0.00|2.20
23054.36|6889.81|1.20|2.20
17921.79|5898.31|1.40|2.20
0.00|0.00|26.70|2.20
0.00|0.00|28.60|2.20
19719.25|5804.16|40.70|2.20
20543.65|6761.20|28.50|2.20
0.00|0.00|33.50|2.20
19101.63|5622.37|5.80|2.20
20554.12|6764.65|2.60|2.20
0.00|0.00|23.30|2.20
0.00|0.00|30.20|2.20
0.00|0.00|0.40|2.20
3733.92|980.63|1.80|2.20
0.00|0.00|29.90|2.20
0.00|0.00|26.40|2.20
22441.53|5786.58|5.10|2.20
17637.04|5804.60|4.70|2.20
0.00|0.00|25.70|2.20
0.00|0.00|45.30|2.20
3503.75|920.18|22.90|2.20
0.00|0.00|11.40|2.20
0.00|0.00|5.80|2.20
0.00|0.00|5.40|2.20
0.00|0.00|5.80|2.20
25601.46|9674.97|7.50|2.20
14570.47|2877.21|53.10|2.20
0.00|0.00|8.90|2.20
28353.38|8650.18|8.70|2.20
11656.79|3836.41|8.40|2.30
0.00|0.00|8.70|2.30
0.00|0.00|9.80|2.30
0.00|0.00|85.20|2.30
4180.13|8008.99|69.40|2.30
0.00|0.00|28.80|2.30
0.00|0.00|95.60|2.30
0.00|0.00|78.30|2.30
2195.89|4207.26|48.60|2.30
4273.14|8187.20|33.10|2.30
0.00|0.00|71.40|2.30
0.00|0.00|95.60|2.30
0.00|0.00|30.80|2.30
0.00|0.00|24.90|2.30
0.00|0.00|10.10|2.30
0.00|0.00|29.60|2.40
0.00|0.00|15.80|2.30
0.00|0.00|11.30|2.30
0.00|0.00|10.50|2.40
0.00|0.00|75.50|2.40
0.00|0.00|95.00|2.40
2111.08|8089.51|83.80|2.40
2105.07|0.00|78.10|2.40
0.00|0.00|28.40|2.40
0.00|0.00|25.80|2.40
0.00|0.00|85.20|2.40
0.00|0.00|94.50|2.40
0.00|0.00|93.90|2.40
0.00|0.00|18.40|2.40
0.00|0.00|37.80|2.40
0.00|0.00|30.50|2.40
0.00|0.00|62.50|2.40
0.00|0.00|69.70|2.50
0.00|0.00|11.50|2.50
0.00|0.00|10.90|2.40
6594.56|12634.95|53.20|2.50
0.00|0.00|47.60|2.50
0.00|0.00|90.90|2.50
0.00|0.00|81.00|2.50
0.00|0.00|40.30|2.50
0.00|0.00|40.20|2.50
0.00|0.00|44.20|2.50
0.00|0.00|75.30|2.50
0.00|0.00|85.00|2.60
0.00|0.00|99.50|2.60
2057.04|3941.22|72.00|2.60
0.00|0.00|81.40|2.60
0.00|0.00|54.30|2.60
0.00|0.00|56.20|2.60
0.00|0.00|70.70|2.60
0.00|0.00|9.30|2.60
0.00|0.00|25.90|2.60
0.00|0.00|28.00|2.60
0.00|0.00|23.30|2.60
0.00|0.00|74.00|2.60
0.00|0.00|35.70|2.60
0.00|0.00|7.70|2.60
2172.36|4162.17|45.20|2.60
2158.62|4135.84|75.90|2.60
6317.68|12104.47|99.10|2.60
2096.66|4017.13|64.20|2.60
0.00|0.00|38.80|2.70
0.00|0.00|18.70|2.70
0.00|0.00|12.70|2.70
0.00|0.00|11.40|2.70
0.00|0.00|22.60|2.70
0.00|0.00|75.20|2.70
0.00|0.00|37.50|2.70
0.00|0.00|9.40|2.70
0.00|0.00|8.70|2.70
0.00|0.00|24.70|2.70
0.00|0.00|30.70|2.70
0.00|0.00|19.60|2.70
0.00|0.00|82.70|2.70
4116.39|7886.86|65.50|2.70
0.00|0.00|47.30|2.70
0.00|0.00|17.10|2.70
0.00|0.00|12.10|2.70
2162.26|4142.81|54.50|2.80
0.00|0.00|100.00|2.80
0.00|0.00|94.00|2.80
0.00|0.00|78.80|2.80
0.00|0.00|33.20|2.80
0.00|0.00|9.70|2.80
0.00|0.00|8.80|2.80
0.00|0.00|48.00|2.80
0.00|0.00|9.60|2.80
0.00|0.00|13.50|2.80
0.00|0.00|9.90|2.80
0.00|0.00|50.50|2.80
6797.67|8900.05|80.60|2.80
0.00|0.00|60.50|2.80
2052.23|3932.00|29.20|2.80
2072.24|3970.35|95.50|2.80
0.00|0.00|77.70|2.90
2155.25|4129.39|59.80|2.90
0.00|0.00|85.70|2.90
0.00|0.00|25.00|2.90
0.00|0.00|9.10|2.90
0.00|0.00|49.40|2.90
0.00|0.00|78.80|2.90
0.00|0.00|9.20|2.90
0.00|0.00|5.50|2.90
2122.19|4066.05|50.30|2.90
0.00|0.00|48.20|2.90
0.00|0.00|78.40|2.90
0.00|0.00|84.10|2.90
0.00|0.00|53.60|3.00
0.00|0.00|10.20|3.00
2153.36|4125.76|34.70|3.00
0.00|0.00|26.60|3.00
0.00|0.00|9.50|3.00
0.00|0.00|40.10|3.00
0.00|0.00|72.50|3.00
0.00|0.00|54.20|3.00
0.00|0.00|73.00|3.00
0.00|0.00|22.90|3.00
0.00|0.00|34.90|3.00
0.00|0.00|9.10|3.00
0.00|0.00|6.30|3.00
0.00|0.00|5.90|3.00
23246.01|64117.51|7.40|3.00
0.00|0.00|10.20|3.00
6470.01|12396.31|86.20|3.00
0.00|0.00|99.80|3.00
0.00|0.00|39.90|3.10
0.00|0.00|12.00|3.10
2142.40|4104.77|45.30|3.10
0.00|0.00|38.50|3.10
0.00|0.00|80.60|3.10
0.00|0.00|68.40|3.10
0.00|0.00|58.40|3.10
0.00|0.00|11.10|3.10
0.00|0.00|12.90|3.10
0.00|0.00|10.40|3.10
0.00|0.00|9.70|3.10
0.00|0.00|12.10|3.10
6525.07|12501.81|12.00|3.10
0.00|0.00|30.10|3.10
0.00|0.00|44.90|3.10
0.00|0.00|90.10|3.10
0.00|3888.18|72.30|3.10
65178.90|33706.00|75.20|3.20
13268.21|3923.67|96.80|3.20
13864.27|31873.34|61.60|3.20
0.00|0.00|100.00|3.20
2252.31|8036.63|22.60|3.20
17631.41|39874.11|8.80|3.20
6529.99|16681.66|20.20|3.20
67740.69|41194.13|73.00|3.20
6487.79|7995.76|37.00|3.20
0.00|0.00|23.20|3.20
0.00|0.00|94.10|3.20
0.00|0.00|80.00|3.20
13926.20|7957.83|5.20|3.20
10918.13|20918.76|5.70|3.20
4366.12|8365.35|11.80|3.20
0.00|0.00|52.00|3.20
0.00|0.00|67.00|3.20
4387.40|9788.63|9.30|3.20
4363.95|4180.59|16.50|3.20
22734.90|62707.76|3.30|3.20
0.00|0.00|0.80|3.20
87777.73|45356.72|3.10|3.20
8753.46|16771.33|2.70|3.20
0.00|0.00|23.80|3.20
0.00|0.00|0.20|3.20
10865.60|7609.58|1.00|3.20
