12795144.62|4314099752.15|13.30|3.30
14213564.39|4597625791.25|15.40|3.40
12762728.28|4600777734.19|16.20|3.40
12789046.55|4610927741.48|16.10|3.50
12381658.19|4601695218.14|16.80|3.60
11919198.30|4618861745.52|17.20|3.60
12329540.43|4608842378.38|18.50|3.70
12669935.36|4608315931.67|17.10|3.80
12152171.48|4617289736.73|20.40|3.80
12250999.87|4612317798.53|17.00|3.90
12390746.34|4608266903.50|19.00|4.00
12106066.66|4609045524.45|18.50|4.00
11373785.48|4664446999.51|31.60|4.10
11563028.94|4553710765.57|19.30|4.20
11483062.89|4611102841.69|19.70|4.20
11868702.90|4611670166.82|18.70|4.30
11872640.55|4600043031.77|18.00|4.30
11948737.37|4612440508.86|19.50|4.40
11447984.66|4605074924.76|20.70|4.50
11211873.41|4608997744.38|20.60|4.50
10922659.30|4583546107.41|20.10|4.60
11015794.40|4516389679.20|19.30|4.70
10842222.58|4470938204.99|19.40|4.70
10912102.33|4469488034.00|19.50|4.80
10991447.38|4470620725.47|18.10|4.90
10599580.08|4476908713.79|18.90|4.90
10553624.43|4456582117.84|19.60|5.00
10644701.50|4470303830.76|19.80|5.10
10438411.83|4457796567.13|17.70|5.10
10655436.80|4466063122.61|18.80|5.20
11079870.51|4364188893.77|19.60|5.30
10980580.82|4480211150.10|18.50|5.30
10980705.77|4519932821.16|20.70|5.40
11085611.99|4468300144.67|17.70|5.40
10950054.36|4462629376.09|19.50|5.50
10919205.22|4466728667.19|19.50|5.60
10926294.77|4451582615.80|19.80|5.60
10822612.96|4396633880.66|18.80|5.70
10664780.23|4382591304.95|18.70|5.80
10581894.99|4404045104.44|19.70|5.80
11148123.45|4564766106.47|18.70|5.90
10830212.68|4401339424.46|18.20|6.00
11266098.57|4514724621.37|19.70|6.00
11114993.52|4474837187.30|19.10|6.10
11057925.37|4467919832.95|19.10|6.20
11014563.04|4465456672.94|20.30|6.20
10866694.57|4465819796.94|17.40|6.30
10772822.12|4477737372.50|18.60|6.40
10643185.67|4446016650.84|18.30|6.40
10629248.95|4467700785.93|19.90|6.50
10623597.70|4475539509.24|19.20|6.50
10694386.52|4471110164.57|16.80|6.60
10864537.65|4462961186.06|19.30|6.70
10953829.67|4467233893.96|18.40|6.70
10862369.08|4466301153.89|19.50|6.80
10846958.25|4459958428.13|19.20|6.90
10949873.79|4454214462.39|17.90|6.90
10906859.93|4481489005.87|19.00|7.00
10712969.67|4457546168.88|18.90|7.10
10736773.39|4465516481.06|19.40|7.10
10782924.97|4472188570.10|18.40|7.20
10704174.46|4449270076.82|16.10|7.30
10734940.58|4415879225.60|18.00|7.30
11188038.14|4425427035.57|19.00|7.40
10910838.24|4477605701.69|18.90|7.40
10766056.33|4445845280.01|19.00|7.50
10903747.09|4452952454.41|18.80|7.60
10881491.79|4445933614.42|18.30|7.60
11102283.77|4548758601.02|18.30|7.70
11290487.60|4465256381.51|17.10|7.80
11206238.66|4460109479.59|19.40|7.80
11036268.70|4466286462.26|18.50|7.90
11148307.60|4454583074.92|19.70|8.00
10778524.04|4465686728.89|18.70|8.00
10813536.51|4439138268.14|19.20|8.10
11059378.37|4476948888.49|18.80|8.20
11026750.97|4477031682.54|19.80|8.20
10952889.67|4418360353.46|18.10|8.30
10997528.36|4401650941.34|18.20|8.30
10760532.84|4191768364.57|19.90|8.40
7915042.97|2750376631.09|35.80|8.80
5180396.59|1577114224.22|50.70|9.30
3085064.22|971732651.30|56.50|10.10
1803318.74|493242192.62|58.50|10.90
1230818.53|345075924.93|60.80|11.20
522769.72|178080326.22|62.30|10.70
213108.54|78726738.37|62.10|11.00
210502.19|74054406.65|62.20|11.30
163260.49|74047824.17|63.10|11.10
160165.93|57555113.30|62.50|10.60
780.90|0.00|63.40|9.90
0.00|0.00|63.10|9.70
0.00|0.00|63.20|9.20
0.00|0.00|63.50|9.20
0.00|0.00|62.10|9.10
0.00|0.00|69.50|9.20
0.00|0.00|63.10|9.30
0.00|0.00|63.10|9.50
0.00|0.00|62.70|9.80
0.00|0.00|62.60|10.00
0.00|0.00|63.20|10.30
0.00|0.00|63.20|10.60
0.00|0.00|63.10|11.00
0.00|0.00|63.10|11.30
0.00|0.00|63.30|11.60
0.00|0.00|63.30|12.00
0.00|0.00|61.70|12.30
0.00|0.00|63.20|12.60
0.00|0.00|63.10|13.00
0.00|0.00|63.20|13.30
0.00|0.00|63.40|13.60
0.00|0.00|63.20|14.00
0.00|0.00|63.20|14.30
0.00|0.00|62.20|14.30
0.00|0.00|64.30|13.60
0.00|0.00|62.70|13.30
0.00|0.00|62.60|13.00
0.00|0.00|62.70|13.20
0.00|0.00|64.00|13.40
0.00|0.00|62.50|13.70
0.00|0.00|64.00|14.00
0.00|0.00|62.60|14.20
0.00|0.00|64.50|14.40
0.00|0.00|62.70|14.70
0.00|0.00|62.50|14.90
0.00|0.00|63.60|15.10
0.00|0.00|62.50|15.10
0.00|0.00|64.00|14.60
0.00|0.00|62.40|14.00
0.00|0.00|64.00|13.90
0.00|0.00|61.30|13.50
0.00|0.00|54.60|13.30
0.00|0.00|46.60|12.80
0.00|0.00|40.20|12.50
0.00|0.00|32.90|12.50
0.00|0.00|32.90|12.40
0.00|0.00|30.80|12.20
0.00|0.00|30.00|11.90
0.00|0.00|29.50|11.60
0.00|0.00|28.20|11.40
0.00|0.00|28.30|11.30
0.00|0.00|28.50|11.30
0.00|0.00|28.10|11.20
0.00|0.00|28.70|11.40
0.00|0.00|26.80|11.40
0.00|0.00|25.60|11.40
0.00|0.00|24.30|11.40
0.00|0.00|23.20|11.50
0.00|0.00|23.10|11.50
0.00|0.00|21.60|11.30
0.00|0.00|21.20|11.20
0.00|0.00|20.70|11.10
0.00|0.00|20.00|10.70
0.00|0.00|17.90|10.10
0.00|0.00|15.40|10.10
12791.72|5251.34|13.50|10.10
83304.21|24123.10|18.70|9.80
42977.12|10696.81|25.20|9.70
90337.70|19478.48|32.20|9.60
24279.76|4377.77|38.00|9.60
16044.02|1767.56|44.70|9.60
24378.47|3536.07|45.00|9.60
45829.61|8774.45|52.20|9.60
0.00|0.00|52.10|9.70
0.00|0.00|53.90|9.60
38421.52|8793.66|55.20|9.60
32037.93|4384.14|63.30|9.60
0.00|0.00|63.70|9.60
0.00|0.00|62.00|9.60
0.00|0.00|62.80|9.70
0.00|0.00|64.20|9.90
0.00|0.00|62.60|10.20
0.00|0.00|62.70|10.60
0.00|0.00|64.00|10.70
0.00|2172.14|62.60|11.00
9887.51|18417.02|67.80|11.20
17496.07|17526.92|67.20|10.60
5935.74|7804.39|62.90|10.40
5013.35|6591.63|63.50|10.30
4060.81|4271.37|62.70|10.40
2501.64|2192.79|62.90|10.40
3365.99|25276.09|63.30|10.00
187204.44|902548.65|63.50|9.60
196306.80|1345052.35|64.80|9.70
504617289.66|5028138.68|63.30|9.60
305614828.82|4166670.98|61.10|9.50
698796266.72|8073116.37|61.00|9.50
1383574330.78|15539853.27|58.90|9.50
2042059515.60|17694360.13|56.40|9.40
2427860456.09|18168746.05|51.40|9.40
2958128096.46|24899308.96|48.50|9.40
2785865526.96|22308722.70|43.80|9.50
3429267911.53|26304855.68|39.70|9.50
4299005733.65|36058768.13|34.50|9.50
4624518626.68|36769247.02|27.70|9.50
4624650227.67|32197693.96|23.70|9.50
4530178883.68|28373414.13|22.20|9.50
4604777035.62|28776672.91|18.50|9.50
4620807230.97|28503557.80|17.50|9.50
4388737205.06|24134422.64|16.80|9.50
4680536279.78|27282405.82|14.30|9.50
4609667587.15|26762011.09|14.40|9.50
4540259648.15|24950517.92|15.10|9.50
4502080077.23|22092760.60|13.20|9.50
4491528675.41|22403164.82|14.10|9.50
4505659851.54|22433839.05|14.90|9.50
4497426725.12|22299914.91|13.70|9.50
4503898906.55|22058332.53|15.00|9.50
4499505840.84|22105955.30|15.00|9.50
4498594115.51|22020474.89|13.70|9.50
4489112932.23|21528409.02|13.60|9.50
4512154222.53|21685097.37|14.30|9.50
4498066853.73|21802592.23|14.30|9.50
4501420648.84|21931273.36|14.70|9.50
4497862038.02|21480098.37|15.90|9.50
4501490803.28|21446027.79|11.90|9.50
4500005558.23|21575161.44|14.20|9.50
4496317372.50|21173947.33|14.70|9.50
4501593723.36|21499504.31|13.10|9.50
4499203388.79|21546760.76|15.00|9.50
4500781997.63|21096947.23|15.10|9.50
4503933114.85|21950464.79|15.10|9.50
4498189886.15|21337633.08|13.20|9.50
4500180970.35|21493315.79|14.50|9.50
4498067319.72|21279229.36|14.50|9.50
4499402345.98|21243343.18|15.70|9.50
4499832052.66|21428812.31|15.10|9.50
4497057285.19|20945969.88|13.80|9.50
4501519354.09|20871267.64|14.10|9.50
4502272730.27|21387220.83|14.90|9.50
4496738848.67|21177754.91|14.30|9.50
4504386859.77|21346152.21|14.50|9.50
4496156507.09|21111656.90|15.00|9.50
4498258914.16|21632384.70|14.70|9.50
4503585573.86|21554849.98|13.60|9.50
4496466420.87|21242690.44|13.20|9.50
4506750619.01|21071722.47|15.10|9.50
4501353565.82|21334145.02|13.40|9.50
4493083101.39|21278536.18|13.20|9.50
4503711010.26|21286554.90|15.20|9.50
4498413721.98|21396715.77|13.70|9.50
4497765081.71|21002004.27|15.00|9.50
4498424034.56|20748345.64|14.50|9.50
4508302897.53|21213068.55|12.90|9.50
4495558006.96|21063441.93|15.30|9.50
